LG5	23826667	24666112
LG5	24144292	24862286
LG5	24144292	24904238
LG5	25322591	26109029
LG5	25322591	26223983
LG5	25322591	26342342
LG5	25322591	26454020
LG5	26083779	26573642
LG5	26083779	26681236
LG5	27939691	26810130
LG5	26083779	26809818
LG5	26478654	27073917
LG5	26491881	27260922
LG5	27131539	27693476
LG5	27131539	27712952
LG5	28438077	28390155
LG5	28386321	28313389
LG8	0	346663
LG8	0	404079
LG8	704916	629757
LG8	704916	749472
LG8	1289429	1057014
LG8	1289429	1108634
LG8	2116014	1328401
LG8	2251943	1351871
LG8	2443471	1616437
LG8	2443471	1632881
LG8	2443471	1895166
LG8	2639151	1932929
LG8	3740301	2623538
LG8	4096460	2852111
LG8	4262716	2920629
LG8	4262716	2945677
LG8	4633136	3038501
LG8	4541975	3006574
LG8	5399970	3672701
LG8	5027564	3569181
LG8	5533733	3827478
LG8	5533733	3828134
LG8	6136838	4589080
LG8	5975456	4482311
LG8	6579104	4924674
LG8	6579104	4924981
LG8	7395038	5727033
LG8	7293768	5674130
LG8	7977384	6164168
LG8	8006086	6176195
LG8	8236064	6542096
LG8	8236064	6555002
LG8	9320968	6772575
LG8	10250809	6798495
LG8	10250809	7138095
LG8	9320968	6907144
LG8	9864323	7150676
LG8	9864323	7153132
LG8	9988518	8152931
LG8	11172346	8226216
LG8	10753367	8470445
LG8	10753367	8498141
LG8	11062411	8882363
LG8	11123065	8906664
LG8	11825454	9141340
LG8	13142322	9152070
LG8	12027633	9818092
LG8	12027633	9851482
LG8	12027633	10399092
LG8	12228187	10426790
LG8	12513764	10858958
LG8	12513764	11380409
LG8	12631641	11687158
LG8	12631641	11698569
LG8	13142322	12600429
LG8	13142322	12853396
LG8	14118194	13474373
LG8	13627370	13473259
LG8	14118194	13676588
LG8	14118194	13680131
LG8	14118194	14195248
LG8	14623099	14362592
LG8	14393482	14791084
LG8	14393482	15016546
LG8	14577789	15381484
LG8	14772025	15381741
LG8	15235230	15563189
LG8	15235230	15610508
LG8	15847181	15642519
LG8	15847181	15672681
LG8	15892491	15844915
LG8	15847181	15798664
LG8	16263994	16011728
LG8	16263994	16024467
LG8	16447037	16872114
LG8	16447037	16883514
LG8	16447037	17501681
LG8	16447037	17734756
LG8	17672383	18191983
LG8	17672383	18320779
LG8	18211586	18811485
LG8	18270073	18922209
LG8	18923543	19210049
LG8	18923543	19668227
LG8	19056223	19990846
LG8	19056223	20111621
LG8	20604332	20611248
LG8	20604332	20835289
LG8	20701089	21163865
LG8	20701089	21168084
LG8	21206174	21370070
LG8	21206174	21381038
LG8	21452038	21950643
LG8	21452038	21986003
LG8	21904051	22610404
LG8	21904051	22612358
LG8	22283858	23269005
LG8	22501200	23364261
LG8	23122176	23419244
LG8	23122176	23532844
LG8	24052197	24024795
LG8	23777271	23916836
LG8	24515041	24160131
LG8	24515041	24340246
LG8	25073560	24758138
LG8	25073560	24877593
LG12	0	86936
LG12	1342051	166973
LG12	288425	245307
LG12	288425	457882
LG12	502108	642277
LG12	502108	658897
LG12	727750	1053845
LG12	607849	1025420
LG12	727750	1345396
LG12	727750	1375906
LG12	1342051	2205093
LG12	1342051	2309803
LG12	1913080	2686412
LG12	3521685	2762221
LG12	3057340	3035643
LG12	3057340	3391664
LG12	3365906	3557698
LG12	3057340	3516557
LG12	3992795	3661383
LG12	3992795	3699371
LG12	4191845	3849973
LG12	4199870	4001867
LG12	5034305	4483477
LG12	5034305	4484658
LG12	5223756	4661269
LG12	5094099	4632894
LG12	5477250	5043065
LG12	5477250	5221858
LG12	5715794	5764635
LG12	5715794	5776436
LG12	6451728	6052781
LG12	6578868	6152777
LG12	6578868	6365438
LG12	6578868	6524634
LG12	6707739	6698569
LG12	6707739	6810627
LG12	6989241	6884666
LG12	7060678	6904954
LG12	9047871	7084823
LG12	8963058	7060004
LG12	9728416	7474709
LG12	9728416	7723849
LG12	10539721	8112163
LG12	10539721	8139245
LG12	10665602	8457778
LG12	10584094	8351959
LG12	11890427	8989105
LG12	12053758	9105694
LG12	11972092	9374000
LG12	12053758	9392749
LG12	12665540	9678232
LG12	12686468	9708113
LG12	13043971	10132015
LG12	13043971	10578472
LG12	13433259	11302679
LG12	13408554	11267925
LG12	14076197	12198008
LG12	14127651	12498586
LG12	14231188	12845196
LG12	14231188	13054013
LG12	14591209	13303023
LG12	14231188	13267647
LG12	14411828	13596948
LG12	14231188	13596217
LG12	14531730	13849177
LG12	14531730	13910045
LG12	14591209	13983402
LG12	14591209	14181195
LG12	14833373	14797617
LG12	14833373	14797977
LG12	15853011	15196233
LG12	15110311	15035914
LG12	15274744	15679534
LG12	15274744	15681030
LG12	16258348	16085313
LG12	16258348	16100180
LG12	16869344	16285246
LG12	16829692	16284724
LG12	17149745	16478979
LG12	17149745	16810747
LG12	17715581	17019049
LG12	17715581	17145163
LG12	17902357	17199697
LG12	17902357	17317597
LG12	18051684	17691555
LG12	18509105	17693067
LG12	18882028	18270066
LG12	19362108	18325853
LG12	18966526	18468328
LG12	18966526	18525612
LG12	19624255	19105300
LG12	19624255	19184898
LG12	19703718	19989925
LG12	19703718	20040433
LG12	20243276	20072178
LG12	20349016	20222912
LG12	20725087	20301112
LG12	20725087	20337729
LG12	21113902	20530808
LG12	21113902	20554428
LG12	21340961	20868230
LG12	21340961	20871363
LG12	21659125	21240588
LG12	21553385	21086062
LG12	23388262	21362178
LG12	21911203	21327995
LG12	21961870	21724381
LG12	21979493	21736985
LG12	22222916	22043197
LG12	22222916	22155240
LG12	22222916	22353962
LG12	23388262	22415997
LG12	22544543	22516145
LG12	22544543	22550016
LG12	22784189	22806312
LG12	22784189	22900656
LG12	23120921	23225790
LG12	23328783	23237065
LG12	23879671	23572807
LG12	23646003	23509045
LG9	0	113404
LG9	0	115248
LG9	600093	1615243
LG9	600093	1665883
LG9	1204363	2241345
LG9	1204363	2397474
LG9	1625442	2630891
LG9	2925279	2693170
LG9	2807727	3147363
LG9	2807727	3247754
LG9	4288765	3858025
LG9	4288765	3893911
LG9	5205115	4441960
LG9	5956972	4489453
LG9	5328833	4944787
LG9	5328833	5015158
LG9	6724741	5391516
LG9	6915490	5622384
LG9	6915490	6120954
LG9	6915490	6248708
LG9	7600912	6636584
LG9	7600912	6714373
LG9	8335067	6796319
LG9	8335067	6804451
LG9	8899755	6856196
LG9	8899755	6879883
LG9	9710686	7489762
LG9	9114770	7401022
LG9	9114770	8121196
LG9	9878561	8154872
LG9	9412728	8378265
LG9	9412728	8380840
LG9	9710686	8490303
LG9	10629025	8550462
LG9	10346781	8767541
LG9	10346781	8810641
LG9	10911270	9402377
LG9	10911270	9795408
LG9	11531651	10654125
LG9	11531651	10714103
LG9	11642639	10898082
LG9	11751241	10920708
LG9	12479826	11180534
LG9	12479826	11217975
LG9	12992202	12233494
LG9	12992202	12339192
LG9	12992202	12675821
LG9	13549332	12770793
LG9	13186730	13068628
LG9	13186730	13321037
LG9	15395558	14424627
LG9	13200057	14322985
LG9	14000048	15276591
LG9	13636054	15204342
LG9	14258225	15441174
LG9	14258225	15445361
LG9	14879402	16658065
LG9	14879402	16921109
LG9	14960157	17519026
LG9	14960157	17641604
LG9	15395558	17860051
LG9	15395558	17870283
LG9	16070240	18300661
LG9	16070240	18413932
LG9	17119657	18655852
LG9	16257607	18570218
LG9	17219308	19022852
LG9	17219308	19041566
LG9	17874298	19701141
LG9	17874298	19733079
LG9	18459075	19910579
LG9	18459075	19915209
LG9	18459075	20089129
LG9	18459075	20224588
LG9	19022968	20541475
LG9	19022968	20616084
LG9	19625050	21418791
LG9	19816594	21530929
LG9	20506194	22030044
LG9	20506194	22030270
LG9	21361680	22954764
LG9	21613691	22984116
LG9	21589027	23917947
LG9	21589027	23918541
LG9	21864509	24124748
LG9	21864509	24127106
LG9	22856244	24384137
LG9	22856244	24384619
LG9	25796441	26241048
LG9	24809679	25549594
LG9	26525225	26727543
LG9	26525225	26778610
LG9	26861173	26950083
LG9	26861173	26980535
LG9	26990660	27675427
LG9	26990660	27859282
LG9	27768971	28146581
LG9	27768971	28171981
LG9	28292685	28254024
LG9	28292685	28290192
LG3	0	354812
LG3	107439	496945
LG3	909493	773872
LG3	383832	636947
LG3	1966582	965237
LG3	1047690	862325
LG3	2056292	1284341
LG3	1876658	1200105
LG3	2056292	1542343
LG3	2056292	1766049
LG3	3507466	2485948
LG3	3206936	2436351
LG3	3507466	2545045
LG3	3507466	2571962
LG3	3507466	2594790
LG3	3860114	2709373
LG3	3860114	2949233
LG3	3962000	2985101
LG3	4589332	3466815
LG3	4589332	3656454
LG3	5310861	3903134
LG3	4725180	3869728
LG3	5128450	4058089
LG3	4979787	4048453
LG3	6007186	4637057
LG3	5652188	4290968
LG3	7751628	5188303
LG3	7751628	5189614
LG3	8408437	5838053
LG3	7751628	5757097
LG3	8408437	6356962
LG3	8408437	6409744
LG3	8803590	6822369
LG3	8683762	6688753
LG3	9752812	7609027
LG3	9752812	7971650
LG3	10491002	8296293
LG3	10491002	8313474
LG3	10906233	8607322
LG3	10491002	8577700
LG3	10816950	8927991
LG3	10625568	8811014
LG3	10816950	9300764
LG3	10816950	9429905
LG3	11641219	9850260
LG3	11702307	10083842
LG3	12015439	10403644
LG3	12015439	10436871
LG3	12265561	10905873
LG3	14112529	10914287
LG3	12265561	11504521
LG3	14970332	11840283
LG3	12870893	11947193
LG3	12600907	11925688
LG3	12870893	12430955
LG3	12600907	12430420
LG3	12735900	12583407
LG3	12735900	12984813
LG3	12870893	13900675
LG3	12870893	13923747
LG3	13199618	14138734
LG3	13199618	14148356
LG3	14266959	15172781
LG3	13477721	15082629
LG3	13797047	15458681
LG3	13797047	15545334
LG3	14620889	15806276
LG3	14620889	15828635
LG3	15558791	15993724
LG3	15558791	16050743
LG3	15558791	16632117
LG3	15558791	16844254
LG3	16217949	17126093
LG3	16217949	17282059
LG3	16217949	17337043
LG3	16217949	17352674
LG3	16230338	17579594
LG3	16230338	17728494
LG3	16446284	17960921
LG3	16446284	18157395
LG3	17433527	18979165
LG3	17433527	18995644
LG3	18259504	19627285
LG3	18259504	19688420
LG3	18589297	20136925
LG3	18589297	20200967
LG3	19099579	20353383
LG3	19151910	20600719
LG3	19818331	20684379
LG3	19818331	20685282
LG3	20654347	20998813
LG3	20654347	21259958
LG3	21045015	21810650
LG3	21042238	21787265
LG3	22507296	22075656
LG3	22507296	22149592
LG3	22714485	22482457
LG3	22714485	22576422
LG3	23046200	22776213
LG3	23155561	22891345
LG3	23536831	23367307
LG3	23429392	23354146
LG3	23483218	23391580
LG3	23536831	23399277
LG3	24429878	24508669
LG3	24429878	24586845
LG3	24679145	25340646
LG3	24679145	25371497
LG3	25527122	26063385
LG3	25527122	26109841
LG3	25813769	26414195
LG3	25813769	26434181
LG3	26491083	26611768
LG3	26396460	26599433
LG3	26944976	27230781
LG3	26944976	27242200
LG3	27419800	28006631
LG3	27250846	27777304
LG3	27880101	28511745
LG3	27880101	28596773
LG3	28542036	28971666
LG3	28516618	28971181
LG3	29514327	29592966
LG3	29486987	29592703
LG3	30394772	30619551
LG3	30394772	30741230
LG3	31519998	31333239
LG3	31519998	31347054
